year,sex,name,n,prop
2017,F,Mahari,34,1.813e-5
2017,F,Mai,34,1.813e-5
2017,F,Nohemi,34,1.813e-5
2017,F,Citlalli,33,1.76e-5
2017,F,Dyani,33,1.76e-5
2017,F,Estefani,33,1.76e-5
2017,F,Harlei,33,1.76e-5
2017,F,Jayci,33,1.76e-5
2017,F,Nayelli,33,1.76e-5
2017,F,Ronni,33,1.76e-5
2017,F,Sunni,33,1.76e-5
2017,F,Tali,33,1.76e-5
2017,F,Aashi,32,1.707e-5
2017,F,Alahni,32,1.707e-5
2017,F,Codi,32,1.707e-5
2017,F,Deysi,32,1.707e-5
2017,F,Hali,32,1.707e-5
2017,F,Jelani,32,1.707e-5
2017,F,Kapri,32,1.707e-5
2017,F,Kerri,32,1.707e-5
2017,F,Ricki,32,1.707e-5
2017,F,Atziri,31,1.653e-5
2017,F,Avari,31,1.653e-5
2017,F,Kobi,31,1.653e-5
2017,F,Maahi,31,1.653e-5
2017,F,Miri,31,1.653e-5
2017,F,Samanvi,31,1.653e-5
2017,F,Sofi,31,1.653e-5
2017,F,Aishani,30,1.6e-5
2017,F,Anai,30,1.6e-5
2017,F,Jaelani,30,1.6e-5
2017,F,Kelli,30,1.6e-5
2017,F,Kylani,30,1.6e-5
2017,F,Tulsi,30,1.6e-5
2017,F,Zamari,30,1.6e-5
2017,F,Akemi,29,1.547e-5
2017,F,Aubrii,29,1.547e-5
2017,F,Kelahni,29,1.547e-5
2017,F,Lelani,29,1.547e-5
2017,F,Liani,29,1.547e-5
2017,F,Mackenzi,29,1.547e-5
2017,F,Zoi,29,1.547e-5
2017,F,Avri,28,1.493e-5
2017,F,Eliani,28,1.493e-5
2017,F,Kalei,28,1.493e-5
2017,F,Kamori,28,1.493e-5
2017,F,Kamri,28,1.493e-5
2017,F,Khalessi,28,1.493e-5
2017,F,Kolbi,28,1.493e-5
2017,F,Lakshmi,28,1.493e-5
2017,F,Suhani,28,1.493e-5
2017,F,Yetzali,28,1.493e-5
2017,F,Baylei,27,1.44e-5
2017,F,Brynli,27,1.44e-5
2017,F,Franki,27,1.44e-5
2017,F,Jamari,27,1.44e-5
2017,F,Kaleesi,27,1.44e-5
2017,F,Maelani,27,1.44e-5
2017,F,Mahlani,27,1.44e-5
2017,F,Nari,27,1.44e-5
2017,F,Nirvi,27,1.44e-5
2017,F,Rumi,27,1.44e-5
2017,F,Adi,26,1.387e-5
2017,F,Adithi,26,1.387e-5
2017,F,Charvi,26,1.387e-5
2017,F,Daysi,26,1.387e-5
2017,F,Kamoni,26,1.387e-5
2017,F,Kemani,26,1.387e-5
2017,F,Kristi,26,1.387e-5
2017,F,Mailani,26,1.387e-5
2017,F,Roni,26,1.387e-5
2017,F,Sammi,26,1.387e-5
2017,F,Seleni,26,1.387e-5
2017,F,Stassi,26,1.387e-5
2017,F,Torri,26,1.387e-5
2017,F,Cai,25,1.333e-5
2017,F,Cari,25,1.333e-5
2017,F,Kaloni,25,1.333e-5
2017,F,Keylani,25,1.333e-5
2017,F,Khamari,25,1.333e-5
2017,F,Kiani,25,1.333e-5
2017,F,Koi,25,1.333e-5
2017,F,Kriti,25,1.333e-5
2017,F,Kyli,25,1.333e-5
2017,F,Kynli,25,1.333e-5
2017,F,Maloni,25,1.333e-5
2017,F,Marci,25,1.333e-5
2017,F,Shanti,25,1.333e-5
2017,F,Yuki,25,1.333e-5
2017,F,Aarushi,24,1.28e-5
2017,F,Abi,24,1.28e-5
2017,F,Ahmari,24,1.28e-5
2017,F,Dhriti,24,1.28e-5
2017,F,Graci,24,1.28e-5
2017,F,Imari,24,1.28e-5
2017,F,Khushi,24,1.28e-5
2017,F,Kilani,24,1.28e-5
2017,F,Mareli,24,1.28e-5
2017,F,Tomi,24,1.28e-5
2017,F,Yaritzi,24,1.28e-5
2017,F,Amauri,23,1.227e-5
2017,F,Amori,23,1.227e-5
2017,F,Amri,23,1.227e-5
2017,F,Aolani,23,1.227e-5
2017,F,Arianni,23,1.227e-5
2017,F,Dalani,23,1.227e-5
2017,F,Damoni,23,1.227e-5
2017,F,Eli,23,1.227e-5
2017,F,Harini,23,1.227e-5
2017,F,Jayani,23,1.227e-5
2017,F,Kenedi,23,1.227e-5
2017,F,Kenli,23,1.227e-5
2017,F,Khai,23,1.227e-5
2017,F,Nairobi,23,1.227e-5
2017,F,Quetzalli,23,1.227e-5
2017,F,Sachi,23,1.227e-5
2017,F,Solei,23,1.227e-5
2017,F,Sonali,23,1.227e-5
2017,F,Amarii,22,1.173e-5
2017,F,Bellami,22,1.173e-5
2017,F,Darci,22,1.173e-5
2017,F,Debanhi,22,1.173e-5
2017,F,Josi,22,1.173e-5
2017,F,Kealani,22,1.173e-5
2017,F,Loralai,22,1.173e-5
2017,F,Lyndi,22,1.173e-5
2017,F,Madi,22,1.173e-5
2017,F,Mayci,22,1.173e-5
2017,F,Mehlani,22,1.173e-5
2017,F,Mylani,22,1.173e-5
2017,F,Nomi,22,1.173e-5
2017,F,Ulani,22,1.173e-5
2017,F,Yumi,22,1.173e-5
2017,F,Aditri,21,1.12e-5
2017,F,Anneli,21,1.12e-5
2017,F,Ariani,21,1.12e-5
2017,F,Calani,21,1.12e-5
2017,F,Damari,21,1.12e-5
2017,F,Dasani,21,1.12e-5
2017,F,Jaretzi,21,1.12e-5
2017,F,Jehlani,21,1.12e-5
2017,F,Jenni,21,1.12e-5
2017,F,Kahli,21,1.12e-5
2017,F,Layloni,21,1.12e-5
2017,F,Mahealani,21,1.12e-5
2017,F,Miliani,21,1.12e-5
2017,F,Mimi,21,1.12e-5
2017,F,Niki,21,1.12e-5
2017,F,Nizhoni,21,1.12e-5
2017,F,Nuri,21,1.12e-5
2017,F,Pranavi,21,1.12e-5
2017,F,Vivi,21,1.12e-5
2017,F,Xolani,21,1.12e-5
2017,F,Yui,21,1.12e-5
2017,F,Zoii,21,1.12e-5
2017,F,Bailei,20,1.067e-5
2017,F,Brylei,20,1.067e-5
2017,F,Davi,20,1.067e-5
2017,F,Dhanvi,20,1.067e-5
2017,F,Dynasti,20,1.067e-5
2017,F,Emeli,20,1.067e-5
2017,F,Germani,20,1.067e-5
2017,F,Ilani,20,1.067e-5
2017,F,Jaylei,20,1.067e-5
2017,F,Kenzli,20,1.067e-5
2017,F,Lenni,20,1.067e-5
2017,F,Maanvi,20,1.067e-5
2017,F,Mahathi,20,1.067e-5
2017,F,Majesti,20,1.067e-5
2017,F,Metztli,20,1.067e-5
2017,F,Neilani,20,1.067e-5
2017,F,Nissi,20,1.067e-5
2017,F,Saachi,20,1.067e-5
2017,F,Siri,20,1.067e-5
2017,F,Sylvi,20,1.067e-5
2017,F,Tahari,20,1.067e-5
2017,F,Ahtziri,19,1.013e-5
2017,F,Airi,19,1.013e-5
2017,F,Aliani,19,1.013e-5
2017,F,Alonni,19,1.013e-5
2017,F,Athziri,19,1.013e-5
2017,F,Bani,19,1.013e-5
2017,F,Emili,19,1.013e-5
2017,F,Everli,19,1.013e-5
2017,F,Holli,19,1.013e-5
2017,F,Jerzi,19,1.013e-5
2017,F,Kaari,19,1.013e-5
2017,F,Kaiulani,19,1.013e-5
2017,F,Kalyani,19,1.013e-5
2017,F,Krithi,19,1.013e-5
2017,F,Kynadi,19,1.013e-5
2017,F,Kyri,19,1.013e-5
2017,F,Maeli,19,1.013e-5
2017,F,Nandi,19,1.013e-5
2017,F,Noni,19,1.013e-5
2017,F,Oluwanifemi,19,1.013e-5
2017,F,Riddhi,19,1.013e-5
2017,F,Tamari,19,1.013e-5
2017,F,Vashti,19,1.013e-5
2017,F,Abri,18,9.6e-6
2017,F,Amei,18,9.6e-6
2017,F,Camri,18,9.6e-6
2017,F,Daylani,18,9.6e-6
2017,F,Devanshi,18,9.6e-6
2017,F,Devi,18,9.6e-6
2017,F,Evi,18,9.6e-6
2017,F,Hanalei,18,9.6e-6
2017,F,Hayli,18,9.6e-6
2017,F,Jahlani,18,9.6e-6
2017,F,Janvi,18,9.6e-6
2017,F,Jayli,18,9.6e-6
2017,F,Jordi,18,9.6e-6
2017,F,Kaylanni,18,9.6e-6
2017,F,Kemoni,18,9.6e-6
2017,F,Keyani,18,9.6e-6
2017,F,Keyri,18,9.6e-6
2017,F,Kynedi,18,9.6e-6
2017,F,Leydi,18,9.6e-6
2017,F,Loni,18,9.6e-6
2017,F,Lumi,18,9.6e-6
2017,F,Mallori,18,9.6e-6
2017,F,Mayumi,18,9.6e-6
2017,F,Milli,18,9.6e-6
2017,F,Orli,18,9.6e-6
2017,F,Rhemi,18,9.6e-6
2017,F,Saavi,18,9.6e-6
2017,F,Savi,18,9.6e-6
2017,F,Addi,17,9.07e-6
2017,F,Ahmani,17,9.07e-6
2017,F,Annali,17,9.07e-6
2017,F,Anyeli,17,9.07e-6
2017,F,Arohi,17,9.07e-6
2017,F,Asani,17,9.07e-6
2017,F,Erandi,17,9.07e-6
2017,F,Halli,17,9.07e-6
2017,F,Ivori,17,9.07e-6
2017,F,Jailani,17,9.07e-6
2017,F,Kailei,17,9.07e-6
2017,F,Kenslei,17,9.07e-6
2017,F,Kiari,17,9.07e-6
2017,F,Korri,17,9.07e-6
2017,F,Leilanni,17,9.07e-6
2017,F,Makynzi,17,9.07e-6
2017,F,Mili,17,9.07e-6
2017,F,Nani,17,9.07e-6
2017,F,Nefertiti,17,9.07e-6
2017,F,Novi,17,9.07e-6
2017,F,Pari,17,9.07e-6
2017,F,Penelopi,17,9.07e-6
2017,F,Rossi,17,9.07e-6
2017,F,Sari,17,9.07e-6
2017,F,Stefani,17,9.07e-6
2017,F,Tai,17,9.07e-6
2017,F,Tehani,17,9.07e-6
2017,F,Tiffani,17,9.07e-6
2017,F,Vani,17,9.07e-6
2017,F,Vicki,17,9.07e-6
2017,F,Yareni,17,9.07e-6
2017,F,Yari,17,9.07e-6
2017,F,Amayrani,16,8.53e-6
2017,F,Armanii,16,8.53e-6
2017,F,Bibi,16,8.53e-6
2017,F,Desi,16,8.53e-6
2017,F,Elienai,16,8.53e-6
2017,F,Gauri,16,8.53e-6
2017,F,Imoni,16,8.53e-6
2017,F,Jahnavi,16,8.53e-6
2017,F,Kennidi,16,8.53e-6
2017,F,Layani,16,8.53e-6
2017,F,Lehlani,16,8.53e-6
2017,F,Lesli,16,8.53e-6
2017,F,Loyalti,16,8.53e-6
2017,F,Mirai,16,8.53e-6
2017,F,Nandini,16,8.53e-6
2017,F,Oluwatoni,16,8.53e-6
2017,F,Oni,16,8.53e-6
2017,F,Paislei,16,8.53e-6
2017,F,Rani,16,8.53e-6
2017,F,Rhylei,16,8.53e-6
2017,F,Riyanshi,16,8.53e-6
2017,F,Ruhani,16,8.53e-6
2017,F,Sadi,16,8.53e-6
2017,F,Sanaii,16,8.53e-6
2017,F,Sarabi,16,8.53e-6
2017,F,Srishti,16,8.53e-6
2017,F,Stuti,16,8.53e-6
2017,F,Temari,16,8.53e-6
2017,F,Adalei,15,8e-6
2017,F,Adelai,15,8e-6
2017,F,Amai,15,8e-6
2017,F,Avanni,15,8e-6
2017,F,Carlei,15,8e-6
2017,F,Cassidi,15,8e-6
2017,F,Cianni,15,8e-6
2017,F,Danai,15,8e-6
2017,F,Destyni,15,8e-6
2017,F,Eboni,15,8e-6
2017,F,Evani,15,8e-6
2017,F,Eymi,15,8e-6
2017,F,Gabbanelli,15,8e-6
2017,F,Giovanni,15,8e-6
2017,F,Hamdi,15,8e-6
2017,F,Honestii,15,8e-6
2017,F,Jaanvi,15,8e-6
2017,F,Jami,15,8e-6
2017,F,Janeli,15,8e-6
2017,F,Jatziri,15,8e-6
2017,F,Jersi,15,8e-6
2017,F,Keerthi,15,8e-6
2017,F,Kemari,15,8e-6
2017,F,Layali,15,8e-6
2017,F,Manasvi,15,8e-6
2017,F,Matti,15,8e-6
2017,F,Meenakshi,15,8e-6
2017,F,Meili,15,8e-6
2017,F,Mialani,15,8e-6
2017,F,Molli,15,8e-6
2017,F,Naelani,15,8e-6
2017,F,Novalei,15,8e-6
2017,F,Ori,15,8e-6
2017,F,Safari,15,8e-6
2017,F,Sai,15,8e-6
2017,F,Sakari,15,8e-6
2017,F,Sami,15,8e-6
2017,F,Shaddai,15,8e-6
2017,F,Siani,15,8e-6
2017,F,Suki,15,8e-6
2017,F,Zhari,15,8e-6
2017,F,Abbi,14,7.47e-6
2017,F,Amali,14,7.47e-6
2017,F,Anaeli,14,7.47e-6
2017,F,Aoi,14,7.47e-6
2017,F,Arshi,14,7.47e-6
2017,F,Arushi,14,7.47e-6
2017,F,Baani,14,7.47e-6
2017,F,Benelli,14,7.47e-6
2017,F,Damani,14,7.47e-6
2017,F,Dezi,14,7.47e-6
2017,F,Gemini,14,7.47e-6
2017,F,Harshini,14,7.47e-6
2017,F,Heydi,14,7.47e-6
2017,F,Hikari,14,7.47e-6
2017,F,Inari,14,7.47e-6
2017,F,Jakari,14,7.47e-6
2017,F,Jeri,14,7.47e-6
2017,F,Juni,14,7.47e-6
2017,F,Kaeli,14,7.47e-6
2017,F,Kalahni,14,7.47e-6
2017,F,Kareli,14,7.47e-6
2017,F,Kaysi,14,7.47e-6
2017,F,Keari,14,7.47e-6
2017,F,Kelci,14,7.47e-6
2017,F,Khodi,14,7.47e-6
2017,F,Kimi,14,7.47e-6
2017,F,Kynslei,14,7.47e-6
2017,F,Lexani,14,7.47e-6
2017,F,Lexii,14,7.47e-6
2017,F,Maddi,14,7.47e-6
2017,F,Maraki,14,7.47e-6
2017,F,Mayli,14,7.47e-6
2017,F,Miami,14,7.47e-6
2017,F,Mililani,14,7.47e-6
2017,F,Nailani,14,7.47e-6
2017,F,Nairi,14,7.47e-6
2017,F,Neytiri,14,7.47e-6
2017,F,Nyeli,14,7.47e-6
2017,F,Raahi,14,7.47e-6
2017,F,Rosali,14,7.47e-6
2017,F,Roshni,14,7.47e-6
2017,F,Ryli,14,7.47e-6
2017,F,Samadhi,14,7.47e-6
2017,F,Senai,14,7.47e-6
2017,F,Shakti,14,7.47e-6
2017,F,Shelbi,14,7.47e-6
2017,F,Shristi,14,7.47e-6
2017,F,Shruti,14,7.47e-6
2017,F,Sydnei,14,7.47e-6
2017,F,Thanvi,14,7.47e-6
2017,F,Troi,14,7.47e-6
2017,F,Vaidehi,14,7.47e-6
2017,F,Yanelli,14,7.47e-6
2017,F,Zaylei,14,7.47e-6
2017,F,Aamani,13,6.93e-6
2017,F,Aaryahi,13,6.93e-6
2017,F,Abisai,13,6.93e-6
2017,F,Ajooni,13,6.93e-6
2017,F,Ayani,13,6.93e-6
2017,F,Catori,13,6.93e-6
2017,F,Charlei,13,6.93e-6
2017,F,Deari,13,6.93e-6
2017,F,Demani,13,6.93e-6
2017,F,Elianni,13,6.93e-6
2017,F,Emberli,13,6.93e-6
2017,F,Giavanni,13,6.93e-6
2017,F,Hasini,13,6.93e-6
2017,F,Jaloni,13,6.93e-6
2017,F,Jasani,13,6.93e-6
2017,F,Jerri,13,6.93e-6
2017,F,Jianni,13,6.93e-6
2017,F,Jodeci,13,6.93e-6
2017,F,Johari,13,6.93e-6
2017,F,Jouri,13,6.93e-6
2017,F,Jurni,13,6.93e-6
2017,F,Kahealani,13,6.93e-6
2017,F,Kanani,13,6.93e-6
2017,F,Keeli,13,6.93e-6
2017,F,Keisi,13,6.93e-6
2017,F,Kendi,13,6.93e-6
2017,F,Khaloni,13,6.93e-6
2017,F,Kynlei,13,6.93e-6
2017,F,Lalani,13,6.93e-6
2017,F,Leani,13,6.93e-6
2017,F,Leiani,13,6.93e-6
2017,F,Lorali,13,6.93e-6
2017,F,Marni,13,6.93e-6
2017,F,Marti,13,6.93e-6
2017,F,Mayrani,13,6.93e-6
2017,F,Milanni,13,6.93e-6
2017,F,Mitzi,13,6.93e-6
2017,F,Neomi,13,6.93e-6
2017,F,Niaomi,13,6.93e-6
2017,F,Nilani,13,6.93e-6
2017,F,Nyari,13,6.93e-6
2017,F,Paisli,13,6.93e-6
2017,F,Remii,13,6.93e-6
2017,F,Remini,13,6.93e-6
2017,F,Sanari,13,6.93e-6
2017,F,Saydi,13,6.93e-6
2017,F,Shamari,13,6.93e-6
2017,F,Stevi,13,6.93e-6
2017,F,Tahiri,13,6.93e-6
2017,F,Vasiliki,13,6.93e-6
2017,F,Yazhini,13,6.93e-6
2017,F,Yeimi,13,6.93e-6
2017,F,Yuleimi,13,6.93e-6
2017,F,Yuxi,13,6.93e-6
2017,F,Zahari,13,6.93e-6
2017,F,Zarahi,13,6.93e-6
2017,F,Zawadi,13,6.93e-6
2017,F,Aalani,12,6.4e-6
2017,F,Afeni,12,6.4e-6
2017,F,Ameli,12,6.4e-6
2017,F,Anni,12,6.4e-6
2017,F,Aryahi,12,6.4e-6
2017,F,Bayli,12,6.4e-6
2017,F,Bindi,12,6.4e-6
2017,F,Brayli,12,6.4e-6
2017,F,Brynlei,12,6.4e-6
2017,F,Chani,12,6.4e-6
2017,F,Chi,12,6.4e-6
2017,F,Dhruvi,12,6.4e-6
2017,F,Eshani,12,6.4e-6
2017,F,Gionni,12,6.4e-6
2017,F,Hani,12,6.4e-6
2017,F,Himani,12,6.4e-6
2017,F,Jamani,12,6.4e-6
2017,F,Joli,12,6.4e-6
2017,F,Juri,12,6.4e-6
2017,F,Kailoni,12,6.4e-6
2017,F,Kalii,12,6.4e-6
2017,F,Kalonni,12,6.4e-6
2017,F,Kenlei,12,6.4e-6
2017,F,Kiki,12,6.4e-6
2017,F,Kyani,12,6.4e-6
2017,F,Kynnadi,12,6.4e-6
2017,F,Kynsli,12,6.4e-6
2017,F,Laelani,12,6.4e-6
2017,F,Lexxi,12,6.4e-6
2017,F,Miki,12,6.4e-6
2017,F,Milliani,12,6.4e-6
2017,F,Mulani,12,6.4e-6
2017,F,Noeli,12,6.4e-6
2017,F,Omari,12,6.4e-6
2017,F,Presli,12,6.4e-6
2017,F,Roxi,12,6.4e-6
2017,F,Sani,12,6.4e-6
2017,F,Scotti,12,6.4e-6
2017,F,Shambhavi,12,6.4e-6
2017,F,Shani,12,6.4e-6
2017,F,Shukri,12,6.4e-6
2017,F,Simi,12,6.4e-6
2017,F,Teri,12,6.4e-6
2017,F,Tobi,12,6.4e-6
2017,F,Urvi,12,6.4e-6
2017,F,Valeri,12,6.4e-6
2017,F,Varshini,12,6.4e-6
2017,F,Vedanshi,12,6.4e-6
2017,F,Xuri,12,6.4e-6
2017,F,Yalini,12,6.4e-6
2017,F,Aayushi,11,5.87e-6
2017,F,Aneri,11,5.87e-6
2017,F,Arpi,11,5.87e-6
2017,F,Azori,11,5.87e-6
2017,F,Bali,11,5.87e-6
2017,F,Blimi,11,5.87e-6
2017,F,Cersei,11,5.87e-6
2017,F,Charlii,11,5.87e-6
2017,F,Chelsi,11,5.87e-6
2017,F,Chevi,11,5.87e-6
2017,F,Colbi,11,5.87e-6
2017,F,Cyndi,11,5.87e-6
2017,F,Dari,11,5.87e-6
2017,F,Demoni,11,5.87e-6
2017,F,Esti,11,5.87e-6
2017,F,Gentri,11,5.87e-6
2017,F,Getsemani,11,5.87e-6
2017,F,Giavonni,11,5.87e-6
2017,F,Gurbani,11,5.87e-6
2017,F,Henli,11,5.87e-6
2017,F,Ishi,11,5.87e-6
2017,F,Jerni,11,5.87e-6
2017,F,Judi,11,5.87e-6
2017,F,Kanai,11,5.87e-6
2017,F,Karai,11,5.87e-6
2017,F,Karlei,11,5.87e-6
2017,F,Kati,11,5.87e-6
2017,F,Keymani,11,5.87e-6
2017,F,Lamari,11,5.87e-6
2017,F,Layni,11,5.87e-6
2017,F,Leilahni,11,5.87e-6
2017,F,Leinani,11,5.87e-6
2017,F,Leoni,11,5.87e-6
2017,F,Makani,11,5.87e-6
2017,F,Malahni,11,5.87e-6
2017,F,Malai,11,5.87e-6
2017,F,Manvi,11,5.87e-6
2017,F,Marleni,11,5.87e-6
2017,F,Maryori,11,5.87e-6
2017,F,Merari,11,5.87e-6
2017,F,Miyani,11,5.87e-6
2017,F,Nai,11,5.87e-6
2017,F,Nelli,11,5.87e-6
2017,F,Nhi,11,5.87e-6
2017,F,Novali,11,5.87e-6
2017,F,Nylani,11,5.87e-6
2017,F,Olani,11,5.87e-6
2017,F,Robbi,11,5.87e-6
2017,F,Sahari,11,5.87e-6
2017,F,Sanii,11,5.87e-6
2017,F,Sherri,11,5.87e-6
2017,F,Shiori,11,5.87e-6
2017,F,Siddhi,11,5.87e-6
2017,F,Sophi,11,5.87e-6
2017,F,Symphoni,11,5.87e-6
2017,F,Tashvi,11,5.87e-6
2017,F,Uri,11,5.87e-6
2017,F,Yuli,11,5.87e-6
2017,F,Zakari,11,5.87e-6
2017,F,Zanai,11,5.87e-6
2017,F,Zarai,11,5.87e-6
2017,F,Zurisadai,11,5.87e-6
2017,F,Aadriti,10,5.33e-6
2017,F,Aarini,10,5.33e-6
2017,F,Alanii,10,5.33e-6
2017,F,Anani,10,5.33e-6
2017,F,Anshi,10,5.33e-6
2017,F,Asli,10,5.33e-6
2017,F,Asmi,10,5.33e-6
2017,F,Avianni,10,5.33e-6
2017,F,Ayumi,10,5.33e-6
2017,F,Braylei,10,5.33e-6
2017,F,Camani,10,5.33e-6
2017,F,Cayli,10,5.33e-6
2017,F,Ciani,10,5.33e-6
2017,F,Dhrithi,10,5.33e-6
2017,F,Dhwani,10,5.33e-6
2017,F,Dyuthi,10,5.33e-6
2017,F,Gargi,10,5.33e-6
2017,F,Hawi,10,5.33e-6
2017,F,Hiromi,10,5.33e-6
2017,F,Jahari,10,5.33e-6
2017,F,Jakai,10,5.33e-6
2017,F,Janani,10,5.33e-6
2017,F,Jani,10,5.33e-6
2017,F,Jhanvi,10,5.33e-6
2017,F,Jolani,10,5.33e-6
2017,F,Jurnei,10,5.33e-6
2017,F,Kahleesi,10,5.33e-6
2017,F,Kalanni,10,5.33e-6
2017,F,Kamyri,10,5.33e-6
2017,F,Kani,10,5.33e-6
2017,F,Kassiani,10,5.33e-6
2017,F,Kauri,10,5.33e-6
2017,F,Kenzlei,10,5.33e-6
2017,F,Khamani,10,5.33e-6
2017,F,Kimoni,10,5.33e-6
2017,F,Kinslei,10,5.33e-6
2017,F,Kiri,10,5.33e-6
2017,F,Klani,10,5.33e-6
2017,F,Kyomi,10,5.33e-6
2017,F,Lailoni,10,5.33e-6
2017,F,Lanai,10,5.33e-6
2017,F,Liliani,10,5.33e-6
2017,F,Loreli,10,5.33e-6
2017,F,Mackynzi,10,5.33e-6
2017,F,Makai,10,5.33e-6
2017,F,Mandi,10,5.33e-6
2017,F,Maui,10,5.33e-6
2017,F,Mazi,10,5.33e-6
2017,F,Meztli,10,5.33e-6
2017,F,Midori,10,5.33e-6
2017,F,Minami,10,5.33e-6
2017,F,Miyuki,10,5.33e-6
2017,F,Myani,10,5.33e-6
2017,F,Mykelti,10,5.33e-6
2017,F,Nathali,10,5.33e-6
2017,F,Nohealani,10,5.33e-6
2017,F,Nyelli,10,5.33e-6
2017,F,Oakli,10,5.33e-6
2017,F,Okalani,10,5.33e-6
2017,F,Rmani,10,5.33e-6
2017,F,Rubani,10,5.33e-6
2017,F,Satori,10,5.33e-6
2017,F,Sharvi,10,5.33e-6
2017,F,Shivanshi,10,5.33e-6
2017,F,Sunjai,10,5.33e-6
2017,F,Suvi,10,5.33e-6
2017,F,Xitlalli,10,5.33e-6
2017,F,Yalani,10,5.33e-6
2017,F,Yamari,10,5.33e-6
2017,F,Yani,10,5.33e-6
2017,F,Yoali,10,5.33e-6
2017,F,Zaylani,10,5.33e-6
2017,F,Zurii,10,5.33e-6
2017,F,Adelei,9,4.8e-6
2017,F,Amaani,9,4.8e-6
2017,F,Amadi,9,4.8e-6
2017,F,Amyri,9,4.8e-6
2017,F,Annalei,9,4.8e-6
2017,F,Arami,9,4.8e-6
2017,F,Aryani,9,4.8e-6
2017,F,Ashani,9,4.8e-6
2017,F,Audi,9,4.8e-6
2017,F,Ayanni,9,4.8e-6
2017,F,Ayushi,9,4.8e-6
2017,F,Bri,9,4.8e-6
2017,F,Brodi,9,4.8e-6
2017,F,Cahlani,9,4.8e-6
2017,F,Cereniti,9,4.8e-6
2017,F,Chari,9,4.8e-6
2017,F,Demari,9,4.8e-6
2017,F,Devani,9,4.8e-6
2017,F,Elsi,9,4.8e-6
2017,F,Gabi,9,4.8e-6
2017,F,Georgi,9,4.8e-6
2017,F,Haasini,9,4.8e-6
2017,F,Hadlei,9,4.8e-6
2017,F,Harmani,9,4.8e-6
2017,F,Harmonei,9,4.8e-6
2017,F,Haylei,9,4.8e-6
2017,F,Itati,9,4.8e-6
2017,F,Itzayani,9,4.8e-6
2017,F,Jamoni,9,4.8e-6
2017,F,Janelli,9,4.8e-6
2017,F,Jentri,9,4.8e-6
2017,F,Jhourni,9,4.8e-6
2017,F,Jiayi,9,4.8e-6
2017,F,Kaashvi,9,4.8e-6
2017,F,Kayani,9,4.8e-6
2017,F,Kaylahni,9,4.8e-6
2017,F,Keloni,9,4.8e-6
2017,F,Kenidi,9,4.8e-6
2017,F,Keyari,9,4.8e-6
2017,F,Keyoni,9,4.8e-6
2017,F,Khloei,9,4.8e-6
2017,F,Kimari,9,4.8e-6
2017,F,Kylahni,9,4.8e-6
2017,F,Leilanii,9,4.8e-6
2017,F,Leyli,9,4.8e-6
2017,F,Lilikoi,9,4.8e-6
2017,F,Lorilei,9,4.8e-6
2017,F,Maebri,9,4.8e-6
2017,F,Makynli,9,4.8e-6
2017,F,Malini,9,4.8e-6
2017,F,Mayari,9,4.8e-6
2017,F,Misaki,9,4.8e-6
2017,F,Miski,9,4.8e-6
2017,F,Mizuki,9,4.8e-6
2017,F,Nanami,9,4.8e-6
2017,F,Naomii,9,4.8e-6
2017,F,Nazli,9,4.8e-6
2017,F,Neri,9,4.8e-6
2017,F,Poppi,9,4.8e-6
2017,F,Prakriti,9,4.8e-6
2017,F,Pranshi,9,4.8e-6
2017,F,Roohi,9,4.8e-6
2017,F,Sabali,9,4.8e-6
2017,F,Samai,9,4.8e-6
2017,F,Sheyli,9,4.8e-6
2017,F,Syrai,9,4.8e-6
2017,F,Tanishi,9,4.8e-6
2017,F,Tayli,9,4.8e-6
2017,F,Tejasvi,9,4.8e-6
2017,F,Traci,9,4.8e-6
2017,F,Yanni,9,4.8e-6
2017,F,Yarelli,9,4.8e-6
2017,F,Yatzari,9,4.8e-6
2017,F,Yesli,9,4.8e-6
2017,F,Yuni,9,4.8e-6
2017,F,Zacari,9,4.8e-6
2017,F,Adlei,8,4.27e-6
2017,F,Adri,8,4.27e-6
2017,F,Aimi,8,4.27e-6
2017,F,Allani,8,4.27e-6
2017,F,Alohilani,8,4.27e-6
2017,F,Amanii,8,4.27e-6
2017,F,Amarri,8,4.27e-6
2017,F,Anavi,8,4.27e-6
2017,F,Anokhi,8,4.27e-6
2017,F,Aracelli,8,4.27e-6
2017,F,Areni,8,4.27e-6
2017,F,Armonii,8,4.27e-6
2017,F,Arundhati,8,4.27e-6
2017,F,Ashari,8,4.27e-6
2017,F,Ashonti,8,4.27e-6
2017,F,Avanti,8,4.27e-6
2017,F,Averii,8,4.27e-6
2017,F,Ayari,8,4.27e-6
2017,F,Ayveri,8,4.27e-6
2017,F,Behati,8,4.27e-6
2017,F,Bhuvi,8,4.27e-6
2017,F,Briani,8,4.27e-6
2017,F,Brittani,8,4.27e-6
2017,F,Bryli,8,4.27e-6
2017,F,Caasi,8,4.27e-6
2017,F,Cailani,8,4.27e-6
2017,F,Cassi,8,4.27e-6
2017,F,Caylei,8,4.27e-6
2017,F,Cheri,8,4.27e-6
2017,F,Dailani,8,4.27e-6
2017,F,Dakari,8,4.27e-6
2017,F,Danahi,8,4.27e-6
2017,F,Daneli,8,4.27e-6
2017,F,Darasimi,8,4.27e-6
2017,F,Demii,8,4.27e-6
2017,F,Demri,8,4.27e-6
